,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
187602,127601.0,1.85636397,-0.792560865,-0.264885516,0.343081685,-0.68615514,0.543828146,-1.060443686,0.400772754,1.32155268,0.204740198,0.196888673,-0.005130478,-1.509184747,0.225589753,0.332381211,0.988204513,-0.920112333,0.83965553,-0.012569949,-0.15945965,0.058683718,0.070216107,0.276945416,0.2536357,-0.587597555,0.143884594,-0.017643757,-0.036652147,56.07,0
180601,124613.0,1.818995486,-0.814645412,0.59305594,1.454730528,-1.192055401,1.077599364,-1.602795371,0.676829195,2.067216994,0.175109447,-0.174881885,0.050528095,-2.355248194,-0.242814023,-0.926695628,0.452324497,-0.470093577,1.084705865,-0.218049095,-0.372750322,0.20346257,0.827684724,0.213234144,0.64731277,-0.314094231,-0.564766093,0.097643559,-0.024977996,9.49,0
124115,77182.0,-1.410851902,2.268270614,-2.297553649,1.871330527,0.248957098,-1.208798691,-1.358648491,1.102916132,-1.317363771,-4.626919164,3.357639737,-2.998814904,-1.956786345,-6.766633371,-0.869899592,-0.868576752,-0.370333269,0.419265507,-0.894893657,0.05806259,0.155380927,-0.614880422,-0.196125538,-0.464375543,0.118473101,-0.484537035,0.373595916,0.187657249,1.0,1
226877,144839.0,-6.423306456,1.658514509,-5.866439564,2.052064402,-0.615816843,-3.372265711,-5.036555755,2.643106015,-2.274630047,-7.04922936,3.916802557,-4.481279599,-1.027479327,-7.113872782,-0.85277523,-3.839559974,-5.056009988,-1.344497531,1.148472939,-0.713515811,0.641210916,-0.256678382,-2.337232764,-0.158277898,1.198797445,-0.261257807,0.780125484,-0.731800816,0.0,1
72997,54937.0,1.168018965,-0.836743209,0.408344363,-0.628798627,-1.243684078,-0.851194887,-0.503162828,-0.097370364,-0.99978392,0.771789998,1.547176013,-0.095498533,-0.414130093,0.178769637,0.071971646,1.276267882,0.10893806,-0.874673626,0.702104672,0.240906844,0.264259424,0.409156283,-0.111880955,0.546669398,0.388100628,-0.246295296,-0.020776697,0.023440677,107.88,0
135416,81245.0,-2.197637568,-0.006075582,-1.095405851,-1.591670161,-1.250178418,-0.382074711,1.435507784,0.538752616,0.782027205,-1.786995711,-1.062327841,0.580789417,-0.311919411,0.79017587,0.270541305,-0.721835304,0.273043395,-0.400921307,-0.140803995,-0.164714877,0.100478727,0.481456281,-0.109639012,-0.220879641,-0.018342089,-0.755584845,0.623049693,-0.156982339,389.62,0
187923,127749.0,-0.131960912,0.816013229,-0.210888864,-0.6544963,1.025940553,-0.567411842,1.110398391,-0.390715663,0.058724596,0.32044807,0.475034873,0.363597881,-0.105329678,0.33172789,-0.101139898,-0.265185745,-0.959137074,0.69446308,0.457903537,0.015493066,0.369689126,1.415576303,-0.138299634,-0.517463289,-0.800898592,-0.255016345,0.075870197,0.088523231,0.89,0
235644,148479.0,-1.541678492,3.846799676,-7.604114173,3.121458585,-1.254924173,-2.084875078,-2.385026925,1.471139823,-2.53050725,-5.17565968,1.927185749,-6.011154692,-1.195601442,-6.745561316,-0.058091081,-4.325132247,-5.558067275,-1.58053122,0.971906322,0.114760088,1.096404666,1.064222165,0.065370332,0.257209438,-0.693653969,-0.335701712,0.57705152,0.398348368,122.68,1
166066,117840.0,-0.350221285,0.327971776,1.089185147,-0.304737309,-0.028754965,-0.750809824,0.207837361,-0.068976143,0.717688576,-0.623722844,-1.089014046,-0.184182005,-0.38449757,0.037439969,0.920365508,-0.046398102,-0.58284868,0.643576012,0.03064267,-0.215871349,0.359706332,1.171658368,-0.134434896,0.050853868,-0.836329162,-0.632274448,0.207606401,0.217214492,26.81,0
136659,81809.0,-0.928822942,0.323341366,1.774052995,-1.172315269,0.462359408,-0.530554707,1.206992578,-0.253656958,-0.787014071,-0.622072549,1.205444626,0.775627299,0.685143988,-0.03220032,-0.240627977,0.613922151,-1.039272931,-0.037194381,-0.017185319,0.341820778,-0.122748674,-0.525362267,-0.044143899,0.0510369,0.228609567,0.688145045,-0.271651963,-0.1765459,94.95,0
232000,147007.0,1.822870942,-0.549889041,-2.150389934,0.287405947,2.174039942,3.815680314,-0.667074737,0.92651982,0.546772054,0.191745632,-0.199776596,0.360863112,-0.131107923,0.344436554,0.633222404,-0.001455495,-0.632861679,-0.206481285,-0.613894429,-0.03690384,0.086150991,0.141491853,0.137719579,0.679789462,0.008810328,-0.643335372,0.040771854,-0.031456173,80.5,0
153281,98426.0,2.151032985,0.306243488,-2.150853166,0.10379019,0.957946112,-1.221617495,0.750298977,-0.663128179,1.312283867,-0.392434604,0.322645611,-1.735993426,2.763921935,1.991697346,-0.4347801,-0.642288103,0.316059519,-0.315970451,-0.019218987,-0.165764187,-0.005111832,0.390669026,-0.038304619,0.605719568,0.499532449,0.173840053,-0.111300812,-0.076816527,8.89,0
4920,4462.0,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
99234,67028.0,1.334933743,-0.010975018,0.038790742,-0.083244456,-0.250510977,-0.624253479,-0.069909602,-0.149822925,0.32330349,-0.12545422,-1.068101933,-0.27125648,-0.106360381,0.231001403,1.155695866,0.544947145,-0.597252968,-0.159047059,0.317429013,-0.054514311,-0.148038018,-0.431746147,-0.070829716,-0.404709976,0.35382947,1.000486119,-0.084760317,-0.003536724,10.0,0
188621,128055.0,-0.923479778,0.525191716,-2.965468036,-2.467730563,1.143540972,-0.213430824,0.288692744,0.7992714,-1.507311587,0.550645564,0.256617561,-0.22725543,-0.846124862,1.222028772,-1.432849576,0.025010395,0.809607882,-2.164903099,-0.679331577,-0.391646456,0.777287521,2.395869411,0.200299599,-1.56503672,-1.037065152,-0.007353166,0.348797849,0.230145744,18.0,0
265271,161811.0,2.013286477,-0.148653466,-1.019152522,0.328932858,-0.194871211,-0.95970499,0.034423022,-0.153021548,0.384058084,0.26331271,0.918668931,0.776770288,-0.753887636,0.620147012,-0.588676772,0.097593613,-0.463980676,-0.316828834,0.405513898,-0.26330688,-0.239985762,-0.627896556,0.348345937,0.057809029,-0.365004807,0.175149109,-0.079019823,-0.070796798,1.29,0
196475,131530.0,1.983894648,-0.505234425,-0.753730187,-0.021882911,-0.180008804,0.279079533,-0.637842569,0.205548095,0.904196197,0.176548837,0.221056886,0.46269318,-0.551903859,0.234906713,-0.01544301,0.855161372,-0.961403884,0.323831905,0.504960529,-0.141383065,-0.256855412,-0.781298729,0.381068679,0.059027138,-0.604378544,0.218957388,-0.056817125,-0.051702805,24.95,0
216635,140562.0,-0.472326532,0.749697388,-1.017659545,-0.574841808,0.563445542,-0.374928838,0.652494614,0.524618528,-0.318730849,-0.927443543,0.423225569,0.058325218,-1.015561854,-0.290235074,-0.827764551,0.801049317,0.23878556,0.579955732,0.146164715,0.096662888,-0.213365267,-0.894111521,0.318048817,0.2081197,-0.391780834,0.113889127,0.058674469,-0.012447116,89.99,0
212684,138959.0,-2.477820764,-0.280368746,-0.44490743,0.740940844,1.89402218,-0.025400208,0.17019454,0.550525175,-0.454794896,-1.925113479,0.226209772,0.354060398,0.250393472,-1.659362261,1.075823707,-1.19348282,3.021333365,-0.786726449,-0.06416877,-0.152524823,-0.050073691,-0.022944593,-0.947392858,-1.096370708,0.495302251,0.088895134,0.228438148,-0.465518095,101.98,0
206108,136071.0,2.147879358,-1.243181288,-1.309823931,-0.719276947,-0.547099901,0.057155906,-0.794157849,0.052936221,0.680426442,0.577099023,-2.301335851,-1.395497542,-1.948244602,-0.374327815,-1.636152131,0.41599451,0.753688332,-1.670137625,1.631642478,-0.080230776,-0.220809857,-0.552324743,0.166636694,-0.000909394,-0.016805933,-0.310689927,-0.027472521,-0.056464334,49.4,0
180752,124685.0,-0.251784821,1.027602481,0.447392211,-0.569312089,0.924633556,-0.506824958,1.102265977,-0.289944024,-0.458824286,-0.523584222,-1.413609141,0.279633651,1.102906857,-0.051280834,-0.134618346,-0.174790694,-0.513017055,-0.527790049,0.83901468,-0.008224743,-0.224287518,-0.570335101,-0.169374324,-0.6795117,-0.359285136,0.267609932,-0.034710908,0.139873325,1.98,0
73237,55043.0,-0.005813987,-0.532109221,0.011123116,-2.56176765,1.267636918,3.566409557,-0.822335352,0.817974359,-2.749141225,1.264043158,-0.327158088,-1.417288823,0.505898672,-0.196650245,1.078659404,-0.563826055,0.384110796,0.711701489,1.262959455,0.05873711,-0.148305941,-0.223733536,-0.057327544,0.985769985,-0.097950842,-0.092560604,0.147987058,0.125007753,41.87,0
15266,26628.0,-0.294985158,0.984132914,0.810106704,-0.318013605,0.55427743,-0.024941042,0.507953483,0.208487539,-0.410220165,-0.30751749,0.259562008,-0.350446234,-0.846275856,-0.087424722,0.396267385,0.969057111,-0.603971417,0.868373932,0.645743287,0.086058508,-0.302969667,-0.878671082,-0.165808414,-0.931157646,-0.073224447,0.131106669,0.234339993,0.073538447,0.89,0
139984,83467.0,-2.063869439,-1.026273902,0.741113352,1.163204653,0.341380693,2.0673432,0.130502481,1.248937098,-0.43931662,-0.854103507,1.080958315,0.386410808,-1.699199562,0.938091328,0.581649029,-1.377848602,1.286298897,-1.238607662,-0.333825865,0.571426766,0.280847505,0.042997698,0.70082602,-1.435661958,-0.428012408,-0.370946365,0.020696995,-0.087673728,288.83,0
190174,128723.0,2.142572661,-1.656890042,-0.849309408,-1.580632152,-1.422508114,-0.456628145,-1.212406848,-0.076796001,-1.278909892,1.713721191,0.330871166,-0.388318633,0.024906481,-0.227628609,-0.753764659,-0.18774548,0.130088054,0.608011638,0.204734242,-0.318065171,-0.094302212,0.067495033,0.152357808,-0.363399612,-0.276747535,-0.182966547,0.002673698,-0.049772832,78.0,0
181966,125200.0,-0.769171692,1.342212256,-2.171454137,-0.1515133,-0.648374467,-0.973504253,-1.706657654,0.313744517,-1.982301847,-3.158127006,1.341571722,-3.29947237,1.247647374,-6.393372843,-0.053204802,-3.258046341,-3.348896098,0.217330714,-0.917407955,-0.102294252,-0.036122295,-0.753591203,-0.047113397,0.358492768,-0.287406816,0.476505957,0.250530561,0.250987223,40.0,1
84543,60353.0,-3.975216475,0.581573271,-1.880372107,4.31924128,-3.02432976,1.240792771,-1.909558926,0.660717557,-2.752610565,-3.550385399,4.838964187,-6.040235379,-0.374460484,-6.221945359,0.958758444,-5.073642635,-10.44100867,-3.755524601,0.606452965,-0.656511434,0.578984296,1.39731082,1.04532195,-0.303999869,0.005294959,0.235435244,0.962014797,-0.673557393,454.82,1
108258,70828.0,0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76,1
197068,131829.0,1.82565047,-0.398923014,-0.664779662,1.70046142,-0.369411599,-0.274528495,-0.131429708,-0.117860567,1.173501379,0.012569017,-1.437691334,0.740511155,0.11523024,-0.365443334,-1.386129969,-0.804354897,0.058234662,-0.28581886,-0.220507311,-0.153454829,0.298224935,1.213230522,-0.163246996,0.057180104,0.444794328,-0.251154953,0.038885487,-0.038617634,71.3,0
251702,155464.0,-0.179641806,0.627186865,-0.122216385,0.159141704,1.324224333,-0.784796975,0.623744474,-0.090171368,-0.366906436,-0.751318827,-0.687856947,-0.338694848,-0.173868936,-0.771805109,0.448546317,-0.213821231,0.867094752,-0.059963514,0.962222514,0.127163382,-0.193763552,-0.58424724,0.170634677,0.516240635,-0.984085373,0.233414731,0.165430042,0.246106368,1.29,0
166140,117889.0,-0.395914671,1.931462136,0.008072024,3.085084401,0.893982885,-0.110179883,1.096905266,0.183943341,-2.181214064,0.796269732,-1.053212467,0.353753339,1.13644902,0.386245703,-1.436641769,0.365698216,-0.435029867,-0.760904373,-1.176440791,-0.251465243,0.116163665,0.201311302,0.245644538,1.129653522,-1.130020746,-0.377556397,-0.01119064,0.209992169,29.71,0
222406,142956.0,-4.167660613,3.164071393,-2.101570388,-0.646659762,-0.070742445,1.19565229,-2.80894039,-10.08275213,0.846972092,0.578901231,-1.261863486,0.821393799,-0.124157078,0.955773438,0.34713495,-0.089896647,0.391906234,0.410922433,0.013035317,-2.957413004,10.08183399,-2.020185886,1.899174109,0.534162142,-0.331425592,-0.123967591,1.056376858,0.163327756,29.01,0
147423,88532.0,2.074787248,0.10335074,-2.384803235,0.154670369,0.849614924,-1.367852093,0.968586626,-0.629531713,0.202007114,-0.080222535,-1.137053651,0.512018856,0.773134925,0.680713427,0.389939359,-0.617995115,-0.582981257,-0.245306813,0.28564829,-0.107554848,0.166332243,0.587268559,-0.212462406,-0.602959539,0.690113641,-0.382494142,-0.039890652,-0.066814135,50.0,0
168795,119386.0,-6.148675633,-3.714643148,-0.160410976,-2.841025022,1.312689412,-0.834463665,0.202641265,-4.402651883,3.262437765,-0.778049215,-0.425238964,0.513011278,0.276709234,-1.079557481,1.472095885,0.236647123,-1.211488681,0.224145528,0.121224838,-4.808494127,1.827906537,0.486976614,2.203539357,0.710041472,1.221999613,-0.772568611,0.673216467,-0.085378072,157.18,0
111492,72246.0,0.863895235,-1.172595548,0.123173804,-2.033486662,0.419032207,4.218533625,-2.468600065,0.260932022,-1.441406862,1.399772874,-0.576079401,-0.836512902,0.474445782,-0.736022181,0.402412945,-0.471528955,0.606483907,0.596208013,1.073759425,-0.225230864,0.450449272,-0.759828283,-0.191947124,1.002434049,0.769272637,0.021885101,0.159060454,0.100919805,13.0,0
111996,72470.0,1.336124189,0.681329268,-0.933402106,1.023490368,0.758526015,-0.445240028,0.275872238,-0.150509954,0.019174872,-0.676775141,-1.143587452,-0.627401333,0.092038587,-1.401567871,1.202044052,1.008992768,0.390857721,1.060727243,-0.097217259,-0.05865564,-0.160849601,-0.387487719,-0.295512432,-1.152800371,0.874788874,-0.240263129,0.032801003,0.043103093,1.0,0
56703,47545.0,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76,1
30100,35771.0,-3.218952011,2.708535411,-3.263041587,1.361865944,-1.645775675,-1.852981871,-3.069958214,-1.796875856,-0.213356097,-3.551984009,3.779749539,-6.984771477,-1.140977189,-9.377878452,0.921463507,-4.652071195,-9.094231297,-3.082549954,0.132330776,0.571654488,1.80787725,-0.890421395,-0.325814387,0.123039597,-0.093013747,0.23210597,-0.310518998,-0.745294627,60.6,1
180264,124458.0,-10.70444459,-16.54897022,-0.20465326,2.701342845,14.92712611,-11.4813298,-9.827615685,1.003125105,0.521339463,1.506780665,-1.75509816,0.76617815,-0.139266007,1.092180003,-0.468750703,-2.245862828,-0.036024472,1.344281604,-1.370986558,3.493973338,1.123996652,-1.000795849,3.549189616,-0.227508622,-1.090472735,-0.812800507,-0.233729357,0.67380587,79.45,0
77464,57060.0,0.995389412,-0.245029726,1.041062982,1.195558917,-0.576095724,0.748503049,-0.658134281,0.348351884,0.437680496,0.013267338,0.949894806,1.108653271,0.264253467,-0.08520766,0.142028812,0.281352815,-0.523225194,0.340847293,-0.449800149,-0.01632985,0.217724337,0.685550603,-0.163522837,-0.270818505,0.433404754,-0.216847932,0.07077122,0.029312998,61.75,0
40082,40085.0,1.143740424,-0.297089515,0.226764523,0.349724368,-0.519942127,-0.358019301,-0.069859673,-0.035719758,-1.532636897,0.89689546,1.595756915,0.853009095,0.125743722,0.618559462,0.167311278,-1.661524952,0.007955139,0.652294824,-1.019655069,-0.460579735,-0.621938687,-1.489355531,0.215513742,0.117123571,0.141005132,-0.746098688,0.031270314,0.027590638,65.0,0
176964,122984.0,1.986921106,-0.27819965,-0.940400388,0.935332717,-0.381677374,-0.957889383,0.041140504,-0.245980887,1.067400477,-0.033802671,-1.035067184,0.528234881,-0.610334213,-0.055270561,-1.424142463,-1.037464726,0.42985966,-0.901616598,0.125506646,-0.291249913,0.080892601,0.644549905,0.033422445,0.433277192,0.228836367,0.530777633,-0.047191802,-0.067521983,9.9,0
149874,92102.0,-1.66293711,3.253892424,-7.040484712,2.26645648,-4.177648913,-0.746924828,-0.248336733,1.091156516,-0.307137451,-5.567947051,2.712739404,-5.948403127,2.144726055,-4.211755924,-0.137195539,-2.63940914,-2.532355406,-0.667067027,0.626059293,-0.842178337,0.450381285,0.52116153,0.308325446,-0.318011841,-1.25536157,-0.691963404,0.264878381,-0.130444804,600.73,1
66431,52050.0,1.204737287,-0.20808131,-0.15291472,-0.177248793,-0.565318407,-1.28391157,0.239215255,-0.24230478,1.119299334,-0.725056156,-0.708631246,-0.172846056,-1.647761134,0.605248762,0.677830427,-0.851433322,0.174291749,-0.147964667,0.586644882,-0.148993691,-0.013302387,0.017334551,-0.203536868,0.39481504,0.852595049,-0.439266678,0.007664186,0.016557578,49.77,0
230249,146251.0,2.092113811,-0.625231282,-1.080524498,0.831398384,-0.635595006,-0.742900999,-0.355385829,-0.161672465,-0.093583298,1.037065893,-1.716929446,-0.871683024,-1.756339366,0.359066579,-0.65553488,-2.066629158,0.249725483,1.191134911,-1.0420598,-0.814220825,-0.203875483,0.111311204,0.056228188,-0.078150998,0.250342981,-0.363415552,0.03108152,-0.053283274,12.0,0
56474,47442.0,-0.292130761,1.222178832,1.152177192,1.936905805,1.676882979,0.305700433,1.399411739,-0.520670345,-1.399962738,0.964763289,-0.889986075,-0.491709127,0.667424194,-0.1187668,0.645759877,-0.306368762,-0.49753075,-0.552453091,-0.098167765,0.158505496,-0.001581386,0.323327414,-0.367970262,-0.74504064,-0.05758572,0.10074764,-0.357447181,-0.29384071,0.33,0
246643,153262.0,-0.20366267,0.682413233,0.675830889,0.056309922,0.658765796,-0.865711073,0.849219733,-0.221053855,-0.505048103,-0.410363179,-0.817555862,0.180231258,0.403599324,0.212671364,0.27997728,-0.632090072,0.063032559,-0.665977032,1.123146198,0.091413248,-0.160124391,-0.406429615,0.041712991,-0.059734758,-0.654467755,0.323260286,0.119545953,0.174093929,9.99,0
146790,87883.0,-1.360292634,-0.45806897,-0.700403918,2.737229172,-1.005105974,2.891399364,5.802537353,-1.933197352,-1.017717143,1.987861863,0.504116141,-0.863430853,-0.184450076,-1.016915535,-1.559410198,1.154312686,-2.043857668,-0.151698807,-0.943513535,-1.493401375,-0.936989532,-0.053811586,0.580105894,0.216927302,0.15164293,-0.332114569,-0.469800302,-1.495005897,829.41,1
4530,3849.0,1.022030545,0.363689376,0.368128681,2.909297059,0.121969828,0.663656233,-0.383226005,0.328079281,1.138686383,-0.134347994,1.511337497,-3.073364948,-0.822945725,0.777903037,-1.694119669,0.536569814,1.490429019,0.680285126,-0.92797115,-0.271832562,-0.239644151,-0.425671448,-0.111379796,-0.499145918,0.455710519,0.075739732,-0.01337557,0.022839941,37.96,0
23820,32934.0,-1.260058147,-0.091181622,1.337529298,0.129408721,0.566871311,1.492428701,0.693072025,0.566414059,-0.116552113,-0.788238578,0.115790146,0.482652161,-0.185694792,-0.031954067,0.692462732,-1.658227025,1.254545661,-2.395521822,-1.2001615,0.414570274,0.06056916,0.186875074,0.438295439,-0.952139872,-0.245843446,0.362672068,0.318726055,0.178101341,175.26,0
63981,50966.0,1.14232525,-1.170517009,0.680684651,-0.719162369,-1.528440964,-0.27490363,-1.042924594,0.184233707,-0.391315818,0.771640047,0.771573908,-1.119325099,-1.849238721,0.225732068,0.593352466,1.857328211,-0.1461608,-0.236616399,0.762275124,0.195466243,0.23684742,0.218458466,-0.097948059,-0.027919214,0.175453199,-0.265629342,-0.004959557,0.029224408,121.42,0
96341,65728.0,1.227614414,-0.668973794,-0.271784826,-0.589439742,-0.604795004,-0.350284967,-0.486364541,-0.010808629,-0.794944156,0.264544749,0.88126805,-0.324703761,-0.2632638,-1.112735439,-0.540849503,1.533411248,0.831442611,-0.473346677,1.190121264,0.27379921,-0.026054722,-0.295254768,-0.18045852,-0.436538663,0.494649059,-0.283738267,-0.001128279,0.035074501,98.01,1
